ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2021150120,ted.europa.eu/udl?uri=TED:NOTICE:150120-2021:TEXT:EN:HTML,2021,3,23-MAR-21,R209.S4,0,0,N,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",,Ferdinand-Sauerbruch-Straße 1,Koblenz,56073,,DE,,N,,1,,Defence,N,N,N,U,DE80L,N,,N,N,42621100,,2,42621100,Y,,3,0.01,0.01,0.01,N,OPE,,0,L,,,,N,3,12721408,2,,N,N,DMG MORI Academy GmbH,,Gildemeisterstr. 60,Bielefeld,33689,DE,Y,2.1,"Drehmaschine(1), Revolverkopf, Horizonta",1,1,,,0,,0.01,0.01,N,19-FEB-21
2018416128,ted.europa.eu/udl?uri=TED:NOTICE:416128-2018:TEXT:EN:HTML,2018,3,22-SEP-18,R209.S3,0,0,N,"Vertragseinrichtungen der Prospitalia GmbH, Ulm",,Magirus-Deutz-Straße 13,Ulm,89077,A2   ,DE,DE,N,,6,,Health,N,N,N,U,DE1,Y,A,Y,N,30210000,30210,2,30210000,Y,1,28,221000,221000,221000,N,OPE,,0,L,,,,N,128,8975359,2,,N,N,Celos Computer GmbH,,,Ulm,,DE,Y,,Server - Baden-Württemberg,5,,,,,,221000,221000,N,24-AUG-18
2020477017,ted.europa.eu/udl?uri=TED:NOTICE:477017-2020:TEXT:EN:HTML,2020,3,06-OCT-20,R209.S3,0,0,N,Barmherzige Brüder Regensburg,,Prüfeninger Str. 86,Regensburg,93049,A2   ,DE,DE,N,,R,,General public\services,N,N,N,S,DE232,N,,N,N,71300000,71300,,71300000,N,1,1,1377734.11,1377734.11,1377734.11,N,NIC,,0,M,20,Darstellung einzelner Aspekte der Realisierung: a) Konzept zur Qualitätssicherung in der Planung und Ausführung---Darstellung einzelner Aspekte der Realisierung: b) Konzept zur Kostenplanung und – sicherung---Darstellung einzelner Aspekte der Realisierung: c) Konzept zur Terminplanung und – sicherung---Darstellung einzelner Aspekte der Realisierung: d) Konzept zur Koordination der Planung---Projekteinschätzung / -analyse bzgl. Besonderheiten und Schwierigkeiten der Maßnahme---Projekteinschätzung / -analyse bzgl. Herangehensweise für die Entwicklung einer wirtschaftlichen Lösung,10---10---10---10---20---20,N,1,12028857,,,N,N,Ingenieurbüro Christl GmbH,,,Cham,93413,DE,Y,,,2,2,0,0,2,,1377734.11,1377734.11,N,05-OCT-20
2021386327,ted.europa.eu/udl?uri=TED:NOTICE:386327-2021:TEXT:EN:HTML,2021,3,27-JUL-21,R209.S4,0,0,N,Hochschule Zittau/Görlitz,,"Theodor-Körner-Allee,16",Zittau,02763,,DE,,N,,8,,Education,N,N,N,U,DED2D,N,,N,N,42000000,,,,N,,1,575000,575000,575000,N,OPE,,0,L,,,,Y,1,13230285,,,N,N,CMS SpA,,,Zogno,,IT,N,MFO-19861-21,Bau und Lieferung einer Portalanlage als Hybrid-Fertigungszentrum,2,,,,,,575000,575000,N,20-JUL-21
2020189027,ted.europa.eu/udl?uri=TED:NOTICE:189027-2020:TEXT:EN:HTML,2020,3,20-APR-20,R209.S3,0,0,N,Stadtverwaltung Aalen – Gebäudewirtschaft,,Marktplatz 30,Aalen,73430,A2   ,DE,DE,N,,3,,General public\services,N,N,N,S,DE11D,N,,N,N,71200000,71200,,71242000---71200000,Y,1,1,660897.18,660897.18,660897.18,N,NIC,,0,L,,,,N,1,11444862,,,N,N,Architekturbüro Manfred Gruber,,Poststraße 8,Bad Saulgau,88348,DE,Y,,,3,3,0,0,3,,660897.18,660897.18,N,20-APR-20
201822359,ted.europa.eu/udl?uri=TED:NOTICE:22359-2018:TEXT:EN:HTML,2018,3,16-JAN-18,R209.S2,0,0,N,Techniker Krankenkasse,,Bramfelder Str. 140,Hamburg,22305,A2   ,DE,DE,N,,6,,Health,N,N,N,W,DE,Y,A,Y,N,33600000,45000,68,33600000,Y,1,118,1,1,1,N,OPE,,0,L,,,,N,199,8481437,68,,N,N,"BG HEXAL / 1A Pharma GbR, vertreten durch die HEXAL AG",,Industriestraße 25,Holzkirchen,83607,DE,N,80,Buprenorphin Pflaster transdermal 2,8,,,,,,1,1,N,29-SEP-17
202196553,ted.europa.eu/udl?uri=TED:NOTICE:96553-2021:TEXT:EN:HTML,2021,3,20-FEB-21,R209.S3,0,0,N,"Landesstraßenbaubehörde Sachsen-Anhalt, Regionalbereich Süd",,An der Fliederwegkaserne 21,Halle (Saale),06130,,DE,,N,,3,,Other,N,N,N,S,DEE08,N,,N,N,71322500,,,71300000---71320000,Y,,1,145866.68,145866.68,145866.68,N,NIC,,0,M,30,Beantwortung der projektspezifischen Fachfragen des Auftraggebers im Präsentations- / Verhandlungsgespräch durch die Mitglieder des Projektteams---Mündlicher Vortrag im Präsentations- / Verhandlungsgespräch zur projektspezifischen Bearbeitung durch die Mitglieder des Projektteams---Schriftliche Ausführungen zur projektspezifischen Bearbeitung und zur projektspezifischen Organisation des Projektteams im Erstangebot,20---20---30,N,1,12611449,,,N,N,Ingenieurbüro für Verkehrsanlagen GmbH,,Reichardtstraße 7,Halle (Saale),06114,DE,Y,S211a-001-2020,"B 87, Neubau Ortsumgehung Naumburg — Wethau: Objektplanung Verkehrsanlagen",3,3,0,0,3,,145866.68,145866.68,N,17-DEC-20
2019277221,ted.europa.eu/udl?uri=TED:NOTICE:277221-2019:TEXT:EN:HTML,2019,3,13-JUN-19,R209.S3,0,0,N,Kliniken der Stadt Köln gGmbH,,Neufelder Str. 34,Köln,51067,A2   ,DE,DE,N,,8,,Health,N,N,N,U,DEA23,N,,N,N,33168000,33168,,33168000,N,1,1,1,1,1,N,OPE,,0,M,,Preis---Qualität,50---50,N,1,10555203,,,N,N,Fujifilm,,Heesenstr.31,Düsseldorf,40549,DE,N,,Endoskopie Kliniken der Stadt Köln,3,,,,,,1,1,N,09-JUL-18
2018453697,ted.europa.eu/udl?uri=TED:NOTICE:453697-2018:TEXT:EN:HTML,2018,3,16-OCT-18,R209.S3,0,0,N,Stadt Friedberg,,Marienplatz 5,Friedberg,86316,A2   ,DE,DE,N,,3,,"Recreation, culture and religion",N,N,N,W,DE275,N,,N,N,45212310,45212,2,22900000---22458000---42962100,Y,4,2,26078,26078,26078,,OPE,,0,L,,,,N,2,9016598,2,,N,N,Fuhrmann Werbeservice GmbH,,Eichenweg 1,Lichtenfels,96215,DE,Y,2,Grafikproduktionen Dekorbau Los-Nr.: 2,1,1,,,,,26078,26078,N,08-OCT-18
2019564754,ted.europa.eu/udl?uri=TED:NOTICE:564754-2019:TEXT:EN:HTML,2019,3,26-NOV-19,R209.S3,0,0,N,Deutsche Rentenversicherung Rheinland,,Königsallee 71,Düsseldorf,40215,A2   ,DE,DE,N,,6,,Social protection,N,N,N,S,DEA2A,N,,N,N,90911200,90911,,,Y,1,1,0.01,0.01,0.01,N,OPE,,0,M,"60,00",Präsentation Objektleiter(in)---Qualität/Anzahl Jahresreinigungsstunden,"15,00---25,00",N,1,10990513,,,N,N,Fa. STUBS GmbH & Co. KG,,Carl-Zeiss-Str. 1,Wiehl,51674,DE,N,1,Gebäudeinnenreinigung Aggertalklinik in Engelskirchen,7,,,,7,,0.01,0.01,N,26-NOV-19
2019352778,ted.europa.eu/udl?uri=TED:NOTICE:352778-2019:TEXT:EN:HTML,2019,3,23-JUL-19,R209.S3,0,0,N,Landes-Gewerbeförderungsstelle des nordrhein-westfälischen Handwerks e.V.,,Auf'm Tetelberg 7,Düsseldorf,40221,A2   ,DE,DE,N,,8,,Education,N,N,N,S,DEA,Y,,N,N,80310000,80310,342,80310000,N,1,342,18695760,16977120,16977120,N,OPE,,0,M,30,Leistung,70,N,342,10663253,342,,N,N,dobeq GmbH,,,Dortmund,,DE,Y,V12,Kreis Warendorf Gesamtschule und Gymnasium in Oelde,2,,,,,32760,32760,32760,N,24-MAY-19
2020337394,ted.europa.eu/udl?uri=TED:NOTICE:337394-2020:TEXT:EN:HTML,2020,3,13-JUL-20,R209.S3,0,0,N,"Stadt Münster, Zentrales Vergabemanagement",,Klemensstraße 10,Münster,48143,A2   ,DE,DE,N,,3,,General public\services,N,N,N,S,DEA33,N,,N,N,55524000,55524,1,55524000---55321000---55322000---55523000---55523100,Y,3,10,0.01,0.01,0.01,N,OPE,,0,M,30,Bewertung Menüpläne bzw. Sortimentspläne bei Frischekomponenten---Bewertung des Servicekonzeptes,30---40,N,10,11749580,1,,N,N,Gastro Service Remuß,,Königseschstraße 60,Rheine,48431,DE,Y,,Auftragsvergabe Gastro Service Remuß,3,,,,,,0.01,0.01,N,25-JUN-20
2022189191,ted.europa.eu/udl?uri=TED:NOTICE:189191-2022:TEXT:EN:HTML,2022,3,06-APR-22,R209.S5,0,0,N,Die Autobahn GmbH des Bundes,,Heidestr. 15,Berlin,10557,,DE,,N,,8,,Other,N,N,N,U,DE300,Y,,Y,N,18141000,,1,18141000,N,,3,591500,573388,573388,N,OPE,,0,M,50,Funktionalität---Lieferungszeit ab Bestellung,40---10,N,3,14244977,1,,N,N,Gansow Arbeitssicherheit Fachgroßhandel,,Rigistraße 8-10,Berlin,12277,DE,Y,2021-10073,"Los 1: Zentrale, NL Nord, NL Nordwest, NL Nordost und NL Ost",4,4,0,0,4,195250,187662,187662,N,04-APR-22
201919979,ted.europa.eu/udl?uri=TED:NOTICE:19979-2019:TEXT:EN:HTML,2019,21,14-JAN-19,R209.S3,0,0,N,Bundesagentur für Arbeit; Regionales Einkaufszentrum NRW,,Josef-Gockeln-Str. 7,Düsseldorf,40474,A2   ,DE,DE,N,,6,,Social protection,Y,N,Y,S,DE,Y,,Y,,79611000,79611,1,79611000,,3,2,0.01,0.01,0.01,N,OPE,,0,,,,,,2,10204000,1,,N,,Grone Bildungszentren NRW GmbH – gemeinnützig,,Kampstr. 38,Dortmund,44137,DE,N,1.1,301-18-45ind-80229,3,,,,3,,0.01,0.01,N,14-JAN-19
2022142020,ted.europa.eu/udl?uri=TED:NOTICE:142020-2022:TEXT:EN:HTML,2022,3,15-MAR-22,R209.S5,0,0,N,Zentrale Beschaffungsstelle des Landes Rheinland-Pfalz (ZBL) im Landesbetrieb Mobilität Rheinland-Pfalz,,Friedrich-Ebert-Ring 14 - 20,Koblenz,56068,,DE,,N,,1,,General public\services,Y,N,Y,U,DEB11,Y,KA,Y,N,38544000,,5,38544000---38500000,Y,,8,765398.5,765398.5,765398.5,N,OPE,,0,L,,,,N,17,14165561,5,,N,N,Securetec Detektions Systeme AG,,Eugen-Sänger-Ring 1,Brunnthal,85649,DE,Y,,Auftragsvergabe Securetec Detektions Systeme AG,3,3,0,0,3,,16500,16500,Y,01-FEB-22
2018253333,ted.europa.eu/udl?uri=TED:NOTICE:253333-2018:TEXT:EN:HTML,2018,3,12-JUN-18,R209.S2,0,0,N,Landesamt für Ausländerangelegenheiten vertreten durch die Gebäudemanagement Schleswig-Holstein AöR,,Gartenstraße 6,Kiel,24103,A2   ,DE,DE,N,,6,,Other,N,N,N,S,DEF04,N,,N,N,55500000,55500,,,N,3,1,221000,221000,221000,N,NOC,,0,L,,,,N,1,8762557,,,N,N,DRK-Kreisverband Neumünster e. V.,,Schützenstr. 14-16,Neumünster,24534,DE,N,,,1,,,,,,221000,221000,N,12-JUN-18
2022521334,ted.europa.eu/udl?uri=TED:NOTICE:521334-2022:TEXT:EN:HTML,2022,3,20-SEP-22,R209.S5,0,0,N,"Landeshauptstadt München, Direktorium, Vergabestelle 1 Abt. 4",,Birkerstraße 18,München,80636,,DE,,N,,3,,General public\services,N,N,N,S,DE212,N,,N,N,60130000,,6,60130000,Y,,11,0.01,0.01,0.01,N,OPE,,0,L,,,,N,11,14921011,6,,N,N,Busservice Hans G. Erhart GmbH,,Prantlstraße 5,München,80997,DE,Y,6.1,Tour 6,3,3,0,0,3,,0.01,0.01,N,30-AUG-22
2018218867,ted.europa.eu/udl?uri=TED:NOTICE:218867-2018:TEXT:EN:HTML,2018,3,22-MAY-18,R209.S2,0,0,N,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),,Wasserstraße 215,Bochum,44799,A2   ,DE,DE,N,,6,,Health,N,N,N,U,DE,Y,,N,N,33600000,33600,172,33600000,Y,1,173,1,1,1,N,OPE,,0,L,,,,N,180,8724993,172,,N,N,neuraxpharm Arzneimittel GmbH,,,Langenfeld,,DE,N,,"Valproat natrium, Verschreibungsart: verschreibungspflichtig, Darreichungsform: LSE",1,,,,,,1,1,N,15-MAY-18
2021255507,ted.europa.eu/udl?uri=TED:NOTICE:255507-2021:TEXT:EN:HTML,2021,3,19-MAY-21,R209.S4,0,0,N,AOK – Rheinland-Pfalz/Saarland – Die Gesundheitskasse,,Virchowstraße 30,Eisenberg,67304,,DE,,N,,6,,Health,N,N,N,U,"DEB,DEC",N,,N,N,33600000,,,,N,,1,0.01,0.01,0.01,N,OPE,,0,L,,,,N,1,12967587,,,N,N,CC Pharma GmbH,,In den Feldern 2,Densborn,54570,DE,N,,Abschluss nicht exklusiver Rabattverträge nach § 130a Abs. 8 SGB V zu Arzneimitteln mit dem Wirkstoff Sirolimus (ATC: L04AA10) – Vertragsbeginn 1.6.2021,1,,,,,,0.01,0.01,N,05-MAY-21
2021332166,ted.europa.eu/udl?uri=TED:NOTICE:332166-2021:TEXT:EN:HTML,2021,3,29-JUN-21,R209.S4,0,0,N,Rettungsdienst-Kooperation in Schleswig-Holstein gGmbH,,Rungholtstr. 9,Heide,25746,,DE,,N,,8,,Health,N,N,N,U,DEF05,Y,,Y,N,32344200,,,32344200,Y,,1,0.01,0.01,0.01,N,OPE,,0,L,,,,N,1,13108635,,,N,N,Sinus Nachrichtentechnik GmbH,,Kiebitzhörn 28,Barsbüttel,22885,DE,Y,1,Beschaffung von DME mit Zubehör,3,3,3,0,3,,0.01,0.01,N,29-JUN-21
2019445571,ted.europa.eu/udl?uri=TED:NOTICE:445571-2019:TEXT:EN:HTML,2019,3,18-SEP-19,R209.S3,0,0,N,BARMER Justiziariat-Vergabestelle,,Lichtscheider Straße 89,Wuppertal,42285,A2   ,DE,DE,N,,6,,Health,N,N,N,U,DE,N,K,Y,N,33600000,33600,36,33600000,Y,1,177,1.01,1.01,1.01,N,OPE,,0,L,,,,N,178,10801056,36,,N,N,"Aristo Pharma GmbH, BG Hexal 1 A Pharma GbR, Glenmark Arzneimittel GmbH","Berlin, Holzkirchen, Berlin",,Ismaning,,DE,Y,,,5,,,,,,0.01,0.01,N,27-MAY-19
2019262372,ted.europa.eu/udl?uri=TED:NOTICE:262372-2019:TEXT:EN:HTML,2019,3,04-JUN-19,R209.S3,0,0,N,Stadibau GmbH – Gesellschaft für den Staatsbediensteten Wohnungsbau in Bayern mbH,,Mottlstr. 1,München,80804,A2   ,DE,DE,N,,1,,General public\services,N,N,N,W,DE212,N,,N,N,45223800,45223,,45421000---45421131---45324000---45432210---45343100,N,4,1,1315971.96,1315971.96,1315971.96,N,OPE,,0,L,,,,N,1,10534875,,,N,N,TM Ausbau GmbH,,,Puchheim,82178,DE,N,LV109.1.1 Trockenbau und Innentüren,,1,,,,1,,1315971.96,1315971.96,N,29-APR-19
2020246581,ted.europa.eu/udl?uri=TED:NOTICE:246581-2020:TEXT:EN:HTML,2020,3,25-MAY-20,R209.S3,0,0,N,"Präsidium Technik, Logistik, Service der Polizei Baden-Württemberg",,Nauheimer Straße 99-100,Stuttgart,70372,A2   ,DE,DE,N,,1,,Public Order and Safety,N,N,N,S,DE111,Y,,Y,N,50117000,50117,,,N,1,1,0.01,0.01,0.01,N,OPE,,0,L,,,,N,1,11564914,,,N,N,ACM Auto-Service u. Umschlag-Center Mosolf GmbH,,Freimatte 25,Kippenheim,77971,DE,Y,1,Fahrzeugausbau,3,3,0,0,3,.01,0.01,0.01,N,25-MAY-20
2022617154,ted.europa.eu/udl?uri=TED:NOTICE:617154-2022:TEXT:EN:HTML,2022,3,03-NOV-22,R209.S5,0,0,N,"Technische Universität Ilmenau, Dezernat Finanzen, SG Beschaffung",,Max Planck Ring 14,Ilmenau,98693,,DE,,N,,6,,Education,N,N,N,U,DEG0F,N,,N,N,32415000,,,32424000,Y,,1,1484727.14,1484727.14,1484727.14,N,OPE,,0,L,,,,N,1,15129441,,,N,N,Deutsche Telekom Business Solution GmbH,,Landgraben 151,Bonn,53227,DE,N,TU-076/22-61-URZ,Erneuerung Aktive Netzwerktechnik,1,0,0,0,1,,1484727.14,1484727.14,N,02-NOV-22
2019168827,ted.europa.eu/udl?uri=TED:NOTICE:168827-2019:TEXT:EN:HTML,2019,21,08-APR-19,R209.S3,0,0,N,Bundesagentur für Arbeit Regionales Einkaufszentrum Bayern (mit Zuständigkeit für Bayern und Sachsen),DE,Regensburger Str. 100/104,Nürnberg,90478,A2   ,DE,DE,N,,6,,Social protection,Y,N,Y,S,DE,Y,,Y,,80000000,80000,58,80400000,,1,81,0.01,0.01,0.01,N,OPE,,0,,,,,,81,10408479,58,,N,,Volkshochschule Mainburg e.V.,,Mitterweg 8,Mainburg,84048,DE,N,58.1,701-18-BerEb-10258,5,,,,4,,0.01,0.01,N,02-APR-19
202258459,ted.europa.eu/udl?uri=TED:NOTICE:58459-2022:TEXT:EN:HTML,2022,3,28-JAN-22,R209.S5,0,0,N,Bundesanstalt für Immobilienaufgaben,,,Berlin,,,DE,,N,,6,,Other,N,N,N,S,"DE122,DE124",N,,N,N,90911200,,2,90911300,Y,,2,0.01,0.01,0.01,N,OPE,,0,L,,,,N,2,14004274,2,,N,N,Soylak FM GmbH,,,Stuttgart,,DE,Y,VOEK 074-21,Glasreinigungsleistungen für Liegenschaften in Karlsruhe und Rheinmünster in Baden-Württemberg,11,7,0,0,11,,0.01,0.01,N,28-JAN-22
2022434548,ted.europa.eu/udl?uri=TED:NOTICE:434548-2022:TEXT:EN:HTML,2022,3,04-AUG-22,R209.S5,0,0,N,Bundesverwaltungsamt (BVA),,DGZ-Ring 12,Berlin,13086,,DE,,N,,1,,General public\services,N,N,N,U,DE233,N,,N,N,18512100,,,18512100---37321600,Y,,1,1,1,1,N,OPE,,0,L,,,,N,1,14738999,,,N,N,Leuchtturm Gruppe GmbH & Co. KG,,Am Spakenberg 45,Geesthacht,21502,DE,N,Z I 5-X-109/22,Herstellung und Lieferung von Münzetuis und Papierbanderolen (inkl. Layout-Erstellung) für die 20-Euro-Goldmünze des Jahres 2022,2,1,1,0,2,1,1,1,N,19-JUL-22
2022693004,ted.europa.eu/udl?uri=TED:NOTICE:693004-2022:TEXT:EN:HTML,2022,3,08-DEC-22,R209.S5,0,0,N,Stadt Trier,,Am Augustinerhof,Trier,54290,,DE,,N,,3,,General public\services,N,N,N,S,DEB21,N,,N,N,90620000,,14,90620000,Y,,20,328539.77,328539.77,328539.77,N,OPE,,0,L,,,,N,20,15294155,14,,N,N,Müllers GmbH,,Im Horn 9,Kröv,54536,DE,N,,Durchführung des Winterdienstes,3,,0,0,3,,19242.3,19242.3,N,04-OCT-22
202020091,ted.europa.eu/udl?uri=TED:NOTICE:20091-2020:TEXT:EN:HTML,2020,3,14-JAN-20,R209.S3,0,0,N,"Bundesstadt Bonn, Referat Vergabedienste",,Berliner Platz 2,Bonn,53111,A2   ,DE,DE,N,,3,,General public\services,N,N,N,S,DEA22,N,,N,N,71400000,71400,,71421000,N,1,1,0.01,0.01,0.01,N,NIC,,0,M,20,Qualität,80,N,1,11147362,,,N,N,ST raum a. Gesellschaft von Landschaftsarchitekten mbH,,Waldemarstraße 33,Berlin,10999,DE,N,,Neubau Schulzentrum Tannenbusch Außenanlagen,1,0,0,0,1,.01,0.01,0.01,N,18-DEC-19
2019164908,ted.europa.eu/udl?uri=TED:NOTICE:164908-2019:TEXT:EN:HTML,2019,3,04-APR-19,R209.S3,0,0,N,GWQ ServicePlus AG,,Tersteegenstraße 28,Düsseldorf,40474,A2   ,DE,DE,N,,6,,Health,N,N,N,U,DE,N,A,N,N,33600000,33600,7,33600000,N,1,1,1,1,1,N,OPE,,0,L,,,,N,2,10402724,7,,N,N,STADApharm GmbH,,,Bad Vilbel,,DE,N,2,Methocarbamol,2,,,,,,1,1,N,10-DEC-18
2022222809,ted.europa.eu/udl?uri=TED:NOTICE:222809-2022:TEXT:EN:HTML,2022,3,23-APR-22,R209.S5,0,0,N,Klinikum Osnabrück GmbH,,Am Finkenhügel 1,Osnabrück,49076,,DE,,N,,8,,Health,N,N,N,W,DE944,N,,N,N,45000000,,,45431000---45262320---45262321---45431100---45431200,N,,1,32016.5,32016.5,32016.5,N,OPE,,0,L,,,,N,1,14308055,,,N,N,Udo Schlarmann GmbH,,,Holdorf,49451,DE,Y,A-KOS-2203-000050,"Umbau und Erweitreung Geburtshilfe mit Sectio OP, BT A1 - Estrich- und Fliesenarbeiten",5,,,,,,32016.5,32016.5,N,14-MAR-22
2021460985,ted.europa.eu/udl?uri=TED:NOTICE:460985-2021:TEXT:EN:HTML,2021,3,08-SEP-21,R209.S4,0,0,N,Zentrale Beschaffungsstelle des Landes Rheinland-Pfalz (ZBL) im Landesbetrieb Mobilität Rheinland-Pfalz,,Friedrich-Ebert-Ring 14 - 20,Koblenz,56068,,DE,,N,,3,,General public\services,Y,N,Y,U,DEB,Y,K,Y,N,03220000,,,,Y,,64,2761385,0.64,0.64,Y,OPE,,0,M,40.00,Angebot von Produkten aus der Region---Angebot von Produkten aus ökologischer Erzeugung---Umfang der lieferbaren Sonderprodukte---Umfang der lieferbaren Standardprodukte,20---14---12---14,N,64,13404473,50,,N,N,Adam Theis GmbH,,Edesheimer Weg 1,Hochstadt,76879,DE,Y,,Auftragsvergabe Adam Theis GmbH,4,4,,,4,,0.01,0.01,Y,23-JUL-21
2020518884,ted.europa.eu/udl?uri=TED:NOTICE:518884-2020:TEXT:EN:HTML,2020,3,27-OCT-20,R209.S3,0,0,N,Niedersächsische Landesbehörde für Straßenbau und Verkehr – Geschäftsbereich Stade,,Harsefelder Straße 2,Stade,21680,A2   ,DE,DE,N,,3,,Other,N,N,N,S,DE936,N,,N,N,71322500,71322,,,Y,1,1,970097.94,970097.94,970097.94,N,NIC,,0,L,,,,N,1,12119271,,,N,N,IPRO Consult GmbH,,,Hamburg,,DE,N,249600-231710,B74 OU Ritterhude Objektplanung Verkehrsanlagen,5,,,,,,970097.94,970097.94,N,26-OCT-20
2020459280,ted.europa.eu/udl?uri=TED:NOTICE:459280-2020:TEXT:EN:HTML,2020,3,25-SEP-20,R209.S3,0,0,N,BWI GmbH,,Dachauer Straße 128,München,80637,A2   ,DE,DE,N,,8,,Other,N,N,N,S,DE,N,,N,Y,72000000,72000,,,Y,1,1,0.01,0.01,0.01,N,RES,,0,L,,,,N,1,11994510,,,N,N,Hays AG,,Im Mediapark 8,Köln,50670,DE,N,1,2000118702 DL Cloud Automation,3,,,,3,,0.01,0.01,N,25-SEP-20
201913563,ted.europa.eu/udl?uri=TED:NOTICE:13563-2019:TEXT:EN:HTML,2019,3,10-JAN-19,R209.S3,0,0,N,Leibniz Universität Hannover,,Welfengarten 1,Hannover,30167,A2   ,DE,DE,N,,6,,Education,N,N,N,W,DE929,N,,N,N,44800000,45000,,45442100---45442110,N,1,1,0.01,0.01,0.01,N,OPE,,0,M,,Preis,100 %,N,1,10193014,,,N,N,R+S Raum und Schrift GmbH,,Clausstraße 16,Chemnitz,09126,DE,N,,VE010 Maler- und Lackierarbeiten,6,,,,,,0.01,0.01,N,04-APR-18
2019570690,ted.europa.eu/udl?uri=TED:NOTICE:570690-2019:TEXT:EN:HTML,2019,3,02-DEC-19,R209.S3,0,0,N,Krankenhaus Tauberbischofsheim,,Albert-Schweitzer-Straße 37,Tauberbischofsheim,97941,A2   ,DE,DE,N,,8,,Health,N,N,N,W,DE11B,N,,N,N,45212500,45212,,,N,4,1,8010,8010,8010,N,RES,,0,L,,,,N,1,11000109,,,N,N,Chefs Culinar Süd GmbH & Co. KG,,,Zusmarshausen,,DE,N,,18 Umbau- und Sanierung Küche und Cafeteria im Krankenhaus Tauberbischofsheim,2,,,,,,8010,8010,N,04-OCT-19
2021659113,ted.europa.eu/udl?uri=TED:NOTICE:659113-2021:TEXT:EN:HTML,2021,3,20-DEC-21,R209.S5,0,0,N,Erste Kreativitätsschule Sachsen-Anhalt e.V.,,Max-Liebermann-Str. 4,Halle,06124,,DE,,N,,8,,Education,N,N,N,W,DEE02,N,,N,N,45332000,,,45331100---45232460,N,,1,635496.55,635496.55,635496.55,N,OPE,,0,L,,,,N,1,13808809,12,,N,N,Geiselquelle GmbH,,Eptinger Rain 66B,Mücheln/Geiselta,06249,DE,Y,6410-21,Heizung/Sanitär,2,2,0,0,2,601471.83,635496.55,635496.55,N,20-DEC-21
202034626,ted.europa.eu/udl?uri=TED:NOTICE:34626-2020:TEXT:EN:HTML,2020,3,22-JAN-20,R209.S3,0,0,N,Ruhrverband; Abteilung Zentrale Dienste; Einkauf,,Kronprinzenstr. 37,Essen,45128,A2   ,DE,DE,N,,6,,Environment,N,N,N,S,DEA,N,,N,N,90400000,90400,3,90400000,Y,1,3,733620,0.03,0.03,N,OPE,,0,L,,,,N,3,11173503,3,,N,N,Friedhelm Arens,,,Möhnesee,,DE,Y,,,3,3,0,0,3,,0.01,0.01,N,02-JAN-20
2020333966,ted.europa.eu/udl?uri=TED:NOTICE:333966-2020:TEXT:EN:HTML,2020,3,14-JUL-20,R209.S3,0,0,N,Kreisverwaltung Mainz-Bingen,,Georg-Rückert-Str. 11,Ingelheim am Rhein,55218,A2   ,DE,DE,N,,8,,General public\services,Y,N,Y,W,DEB3J,N,,N,N,45223220,45223,,,N,4,1,2066759.48,2066759.48,2066759.48,N,OPE,,0,L,,,,N,1,11739691,,,N,N,"Heberger Hoch-, Tief- und Ingenieurbau GmbH",,Waldspitzweg 3,Schifferstadt,67105,DE,N,016 2.3.1.2.1/6120.78523000,"Auftragsvergabe Heberger Hoch-, Tief- und Ingenieurbau GmbH",8,,0,0,8,2352950,2066759.48,2066759.48,N,14-JUL-20
