ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2019458748,ted.europa.eu/udl?uri=TED:NOTICE:458748-2019:TEXT:EN:HTML,2019,3,27-SEP-19,R209.S3,0,0,N,Bundesministerium für Verfassung; Reformen; Deregulierung und Justiz vertreten durch die Bundesimmobiliengesellschaft mbH Unternehmensbereich Spezialimmobilien,0,Trabrennstraße 2c,Wien,1020,,AT,,N,,1,,Public Order and Safety,N,N,N,W,,N,,,N,45210000,,,,N,,1,,,,N,OPE,,0,M,92 %,Gewährleistungsfristverlängerung---Lehrling,3 %---5 %,N,1,10818285,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,,,,,,,,,,0,,
201996002,ted.europa.eu/udl?uri=TED:NOTICE:96002-2019:TEXT:EN:HTML,2019,3,25-FEB-19,R209.S3,0,0,N,Bundesimmobiliengesellschaft m.b.H. 1020 Wien; Trabrennstr. 2c vertreten durch Unternehmensbereich Universitäten,,Prunerstr. 5,Linz,4020,,AT,,N,,8,,Other,N,N,N,S,,N,,,N,71000000,,,,N,,1,241131.0,241131,241131,N,NIC,,0,M,,Abwicklungskonzept---Fragenbeantwortung---Honorarangebot---Schlüsselpersonal,20---20---40---20,N,1,10317582,,,N,N,GT-Consult GmbH,9110017410363,Amalienstr. 68/6,Wien,1130,AT,Y,1,Leistungen der Fachbauaufsicht TGA für den Neubau Science Park Bauteil 4+5 der Johannes Kepler Universität; 4040 Linz; Altenberger Str. 69,5,5,,,,275800,241131,241131,N,13-FEB-19
2019112993,ted.europa.eu/udl?uri=TED:NOTICE:112993-2019:TEXT:EN:HTML,2019,3,06-MAR-19,R209.S3,0,0,N,Die Republik Österreich (Bund);vertreten durch das Bundesministerium für Verkehr; Innovation und Technologie (bmvit); Autobahnen- und Schnellstraßen-; Finanzierungs-Aktiengesellschaft (ASFINAG); ÖBB-Infrastruktur Aktiengesellschaft (ÖBB) im Vergabeverfahren vertreten durch die Bundesbeschaffung GmbH,,Lassallestraße 9b,Wien,1020,,AT,,N,,8,,Other,N,N,N,S,,Y,,Y,N,71240000,,2,72212460---71241000---72242000---72316000,Y,,9,1817561.13,1817561.13,1817561.13,N,NIC,,0,M,40,Qualitätspunkte laut Beilage,60,N,9,10339293,2,,N,Y,Omnitrend GmbH---Universität für Bodenkultur Wien,,Seeburgstraße 100---Gregor-Mendel-Straße 33,Leipzig---Wien,04103---1180,DE---AT,N---N,02,Datenerhebung Personenverkehr,3,1,,,,,133594.4,133594.4,N,05-FEB-19
2019531785,ted.europa.eu/udl?uri=TED:NOTICE:531785-2019:TEXT:EN:HTML,2019,3,07-NOV-19,R209.S3,0,0,N,Stadt Wien – Wiener Wohnen,9110006184442,Rosa-Fischer-Gasse 2,Wien,1030,,AT,,N,,3,,Housing and community amenities,N,N,N,W,,N,,,N,45422000,,7,45422000,Y,,15,22532579.28,20953057.98,20953057.98,N,OPE,,0,M,95 %,Verlängerung der Gewährleistungsfrist,5 %,N,15,10937133,7,,N,N,Renner Innenausbau GmbH,9110016044552,Bonygasse 48,Wien,1120,AT,Y,7,Holzfußbodenlegerarbeiten teilweise 3. 4. 5. und 11. Bezirk,9,,,,,,1241158.59,1241158.59,N,29-OCT-19
2019311904,ted.europa.eu/udl?uri=TED:NOTICE:311904-2019:TEXT:EN:HTML,2019,3,02-JUL-19,R209.S3,0,0,N,Marktgemeinde Wolfurt Immobilienverwaltungs GmbH &amp; Co.,9110016330563,Schulstraße 1,Wolfurt,6922,,AT,,N,,3,,General public\services,N,N,N,W,,N,,,N,45000000,,,45221250,Y,,1,488888.88,488888.88,488888.88,N,OPE,,0,M,96,Angebotene Gewährleistungsfrist---Nachweis von Normen für Umweltmanagement,2---2,N,1,10600668,,,N,N,Nägele Hoch- und Tiefbau GmbH,9110017747254,Bundesstraße 20,Röthis,6832,AT,Y,1,Außenanlagen für die Sanierung und Erweiterung Campus Bütze(Kindergarten und Volksschule) – Baumeister.,2,2,,,,,488888.88,488888.88,N,26-APR-18
2019579559,ted.europa.eu/udl?uri=TED:NOTICE:579559-2019:TEXT:EN:HTML,2019,3,04-DEC-19,R209.S3,0,0,N,Bundesimmobiliengesellschaft m. b. H. vertreten durch Unternehmensbereich Universitäten,9110015233841,Anzengrubergasse 6,Graz,8010,,AT,,N,,8,,Other,N,N,N,S,,N,,,N,71520000,,,,N,,1,467541.55,467541.55,467541.55,N,NIC,,0,L,,,,N,1,11014380,,,N,N,IKK Engineering GmbH.,9110017183090,Mariatrosterstraße 158,Graz,8055,AT,Y,4600262338,General – ÖBA,5,,,,5,,467541.55,467541.55,N,03-DEC-19
2019560769,ted.europa.eu/udl?uri=TED:NOTICE:560769-2019:TEXT:EN:HTML,2019,6,25-NOV-19,R209.S3,0,0,N,ÖBB-Infrastruktur AG,,Praterstern 3,Wien,1020,,AT,,N,,4,,Railway services,N,N,N,U,,N,,,N,35113300,,,,N,,1,7470930.5,7470930.5,7470930.5,N,NIC,,0,L,,,,N,1,10984122,,,N,N,RSS – RAIL SAFETY SYSTEMS B.V.,,DE SONDERT 24,RV VENLO,5928,NL,N,,,2,0,1,0,2,,7470930.5,7470930.5,N,25-NOV-19
2019552467,ted.europa.eu/udl?uri=TED:NOTICE:552467-2019:TEXT:EN:HTML,2019,3,19-NOV-19,R209.S3,0,0,N,Asfinag Service GmbH,,Modecenterstraße 16,Wien,1030,,AT,,N,,6,,Other,N,N,N,S,,N,,,N,90620000,,6,90620000,N,,5,2734000.0,1466125,1466125,N,OPE,,0,L,,,,N,5,10969171,6,,N,N,Josef Eder Ges.m.b.H,,Golfstr. 14,Burgauberg,7574,AT,N,5,Region Süd Warth,3,3,0,0,3,,226875,226875,N,15-NOV-19
2019170979,ted.europa.eu/udl?uri=TED:NOTICE:170979-2019:TEXT:EN:HTML,2019,3,08-APR-19,R209.S3,0,0,N,Gemeinde Kramsach,,Zentrum 1,Kramsach,6233,,AT,,N,,3,,General public\services,N,N,N,S,,N,,,N,71541000,,,,N,,1,861182.0,861182,861182,N,NIC,,0,M,20 %,Technisches Kriterium,80 %,N,1,10411396,,,N,N,Communalp GmbH,383325p,Bozner Platz 1/2,Innsbruck,6020,AT,Y,,„Projektsteuerung Gemeinde Kramsach“,2,,,,,,861182,861182,N,21-MAR-19
201986241,ted.europa.eu/udl?uri=TED:NOTICE:86241-2019:TEXT:EN:HTML,2019,3,19-FEB-19,R209.S3,0,0,N,Die Republik Österreich (Bund); sowie alle weiteren Auftraggeber gemäß der den Ausschreibungsunterlagen beiliegenden Drittkundenliste; im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,,Lassallestraße 9b,Wien,1020,,AT,,N,,8,,Other,Y,N,Y,S,,Y,KA,Y,N,90500000,,21,90500000,Y,,28,22500000.0,22500000,22500000,N,OPE,,0,M,70,Arbeitssicherheits- und Gesundheitsmanagementsystem---Umweltmanagementsystem,15---15,N,68,10304815,21,,N,N,DAKA Entsorgungsunternehmen GmbH &amp; Co. KG.,,Bergwerkstraße 20,Schwaz,6130,AT,Y,49,Tirol Küchen- und Speiseabfälle inkl. Fettabschneider,1,1,,,,,168886,168886,N,18-DEC-18
2019531785,ted.europa.eu/udl?uri=TED:NOTICE:531785-2019:TEXT:EN:HTML,2019,3,07-NOV-19,R209.S3,0,0,N,Stadt Wien – Wiener Wohnen,9110006184442,Rosa-Fischer-Gasse 2,Wien,1030,,AT,,N,,3,,Housing and community amenities,N,N,N,W,,N,,,N,45422000,,8,45422000,Y,,15,22532579.28,20953057.98,20953057.98,N,OPE,,0,M,95 %,Verlängerung der Gewährleistungsfrist,5 %,N,15,10937134,8,,N,N,DOMINKOVIC Ges.m.b.H.,9110016253862,Wallagasse 4,Wien,1110,AT,Y,8,Holzfußbodenlegerarbeiten teilweise 11. Bezirk,9,,,,,,1331751.87,1331751.87,N,29-OCT-19
2019338475,ted.europa.eu/udl?uri=TED:NOTICE:338475-2019:TEXT:EN:HTML,2019,6,16-JUL-19,R209.S3,0,0,N,ÖBB-Infrastruktur AG,,Praterstern 3,Wien,1020,,AT,,N,,4,,Railway services,N,N,N,W,,N,,,N,45234100,,3,45234100,N,,24,95813215.28,95813215.28,95813215.28,N,NIC,,0,M,98,Schlüsselpersonal,2,N,24,10641212,3,,Y,,Universale Bau GmbH,,,St. Veit im Pongau,5621,AT,N,,Einsatz von Zweiwegebaggern im gesamten Normalspurstreckennetz der ÖBB Infrastruktur AG.,,,,,,,2757856.87,2757856.87,N,11-JUL-19
2019233543,ted.europa.eu/udl?uri=TED:NOTICE:233543-2019:TEXT:EN:HTML,2019,3,16-MAY-19,R209.S3,0,0,N,Kuratorium Wiener Pensionisten – Wohnhäuser,,Seegasse 9,Wien,1090,,AT,,N,,6,,Social protection,N,N,N,W,,N,,,N,45211200,,,,N,,1,3142488.0,3142488,3142488,N,OPE,,0,M,75.00,Ausarbeitung Baustellenlogistik---Lehrlingsausbildung---Verlängerung der Gewährleistungsfristen,15.00---6.00---4.00,N,1,10498633,,,N,N,Zingl Bau Ges.m.b.H.,,Großmarktstraße 20,Wien,1230,AT,Y,,,6,4,,,6,,3142488,3142488,N,20-MAR-19
2019203593,ted.europa.eu/udl?uri=TED:NOTICE:203593-2019:TEXT:EN:HTML,2019,3,29-APR-19,R209.S3,0,0,N,Die Republik Österreich (Bund); sowie alle weiteren Auftraggeber gemäß der den Ausschreibungsunterlagen beiliegenden Drittkundenliste; im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,,Lassallestraße 9b,Wien,1020,,AT,,N,,8,,Other,Y,N,Y,U,,Y,,Y,N,34136100,,6,34136100,Y,,10,22300000.0,22300000,22300000,N,OPE,,0,M,00,Qualität,00,N,10,10457701,6,,N,N,Iveco-Austria Gesellschaft m.b.H,,Hetmanekg. 14,Wien,1234,AT,N,6,Leicht LKW 4 x 4 bis (hzG) 7;0 t,1,0,,,,,3300000,3300000,N,05-APR-19
2019325405,ted.europa.eu/udl?uri=TED:NOTICE:325405-2019:TEXT:EN:HTML,2019,6,09-JUL-19,R209.S3,0,0,N,Austrian Power Grid AG,UID ATU46061602,Wagramer Straße 19; IZD-Tower,Wien,1220,,AT,,N,,4,,Electricity,N,N,N,U,,N,K,,N,31170000,,2,31171000,N,,2,,,,N,NIC,,0,,,,,N,2,10620816,2,,Y,,Tamini Trasformatori Srl,,Viale Cadorna 56/A,Legnano,20025,IT,N,4600001885,2 Stück Phasenschiebertransformatoren (PST) 225 MVA,,,,,,,,,N,09-JUL-19
2019553190,ted.europa.eu/udl?uri=TED:NOTICE:553190-2019:TEXT:EN:HTML,2019,3,19-NOV-19,R209.S3,0,0,N,Stadt Wien – Wiener Wohnen,9110006184442,Rosa-Fischer-Gasse 2,Wien,1030,,AT,,N,,3,,Housing and community amenities,N,N,N,W,,N,,,N,45312310,,1,45312310,Y,,4,3208901.18,3208901.18,3208901.18,N,OPE,,0,M,95 %,Verlängerung der Gewährleistungsfrist,5 %,N,4,10969736,1,,N,N,BETA Blitzschutz- und elektrotechnische Anlagen Gesellschaft m.b.H.,9110015923469,Aspangstraße 39,Wien,1030,AT,Y,1,Instandsetzungsarbeiten an Blitzschutzanlagen Bezirk 21. und 22.,4,,,,,,739083.9,739083.9,N,07-NOV-19
2019447953,ted.europa.eu/udl?uri=TED:NOTICE:447953-2019:TEXT:EN:HTML,2019,3,23-SEP-19,R209.S3,0,0,N,Magistrat der Stadt Wien – Magistratsabteilung 42,9110020115965,Johannesgasse 35,Wien,1030,,AT,,N,,3,,General public\services,N,N,N,U,,N,,,N,03120000,,,03120000,N,,1,232640.6,232640.6,232640.6,N,OPE,,0,L,,,,N,2,10804953,,,N,N,Praskac Pflanzenland GmbH,9110022198843,Praskacstraße 101-108,Tulln,3430,AT,N,1,Lieferung von Gehölzen Herbst 2019 bis Frühjahr 2020,5,,2,,5,,196343.5,196343.5,N,09-SEP-19
2019117648,ted.europa.eu/udl?uri=TED:NOTICE:117648-2019:TEXT:EN:HTML,2019,3,08-MAR-19,R209.S3,0,0,N,Magistrat der Stadt Wien – Magistratsabteilung 42,0,Johannesgasse 35,Wien,1030,,AT,,N,,3,,General public\services,N,N,N,S,,N,,,N,77310000,,,,N,,1,6595392.34,6595392.34,6595392.34,N,OPE,,0,L,,,,N,20,10345114,,,N,N,SBG Spurny GmbH,9110015817232,,Wien,,AT,Y,18,21w,4,,,,,,530747.06,530747.06,N,25-JAN-19
2019429926,ted.europa.eu/udl?uri=TED:NOTICE:429926-2019:TEXT:EN:HTML,2019,3,11-SEP-19,R209.S3,0,0,N,Republik Österreich; vertreten durch die Parlamentsdirektion,9110010230838,Dr. Karl-Renner-Ring 3,Wien,1010,,AT,,N,,6,,Other,N,N,N,W,,N,,,N,45421000,,,44221100,Y,,1,,,,N,OPE,,0,M,,Angebotene Gewährleistungsfrist(en)---Anzahl Lehrlinge---Gesamtpreis---Zufriedenheit der jeweiligen Auftraggeberin mit dem Projektleiter bei dem Referenzobjekt,10---5---80---5,N,1,10779080,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,,,,,,,,,,0,,
2019152562,ted.europa.eu/udl?uri=TED:NOTICE:152562-2019:TEXT:EN:HTML,2019,3,28-MAR-19,R209.S3,0,0,N,Österreichische Bundesforste AG,,Pummergasse 10-12,Purkersdorf,3002,,AT,,N,,8,,Other,N,N,N,S,,N,K,,N,77211000,,,77211000,N,,1,,,,N,OPE,,0,M,90.00,Garantiertes durchschnittliches Übermaß in cm für Sägerundholz,10.00,N,1,10388616,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,,,,,,,,,,0,,
2019399470,ted.europa.eu/udl?uri=TED:NOTICE:399470-2019:TEXT:EN:HTML,2019,6,21-AUG-19,R209.S3,0,0,N,ÖBB-Infrastruktur Aktiengesellschaft,,Praterstern 3,Wien,1020,,AT,,N,,4,,Railway services,N,N,N,U,,,,,,34632200,,,,,,6,9926462.72,9926462.72,9926462.72,,NIC,,0,,,,,N,2,10735414,,,N,N,Thales Austria GmbH,,Handelskai 92,Wien,1200,AT,N,,,2,,,,,,2930968.42,2930968.42,N,20-AUG-19
2019338475,ted.europa.eu/udl?uri=TED:NOTICE:338475-2019:TEXT:EN:HTML,2019,6,16-JUL-19,R209.S3,0,0,N,ÖBB-Infrastruktur AG,,Praterstern 3,Wien,1020,,AT,,N,,4,,Railway services,N,N,N,W,,N,,,N,45234100,,18,45234100,N,,24,95813215.28,95813215.28,95813215.28,N,NIC,,0,M,98,Schlüsselpersonal,2,N,24,10641227,18,,Y,,G. Hinteregger &amp; Söhne BauGmbH,,,Salzburg,5020,AT,N,,Einsatz von Zweiwegebaggern im gesamten Normalspurstreckennetz der ÖBB Infrastruktur AG,,,,,,,3802093.69,3802093.69,N,11-JUL-19
201922497,ted.europa.eu/udl?uri=TED:NOTICE:22497-2019:TEXT:EN:HTML,2019,6,15-JAN-19,R209.S3,0,0,N,Netz Niederösterreich GmbH,,EVN Platz,Maria Enzersdorf,2344,,AT,,N,,4,,Electricity,N,N,N,U,,N,,,N,45232221,,,,N,,1,,,,N,NIC,,0,L,,,,N,1,10207649,,,Y,,,,,,,,,,20 kV-Schaltanlagen – UW Schöller,,,,,,,,,N,15-JAN-19
2019410563,ted.europa.eu/udl?uri=TED:NOTICE:410563-2019:TEXT:EN:HTML,2019,3,28-AUG-19,R209.S3,0,0,N,Landeskrankenanstalten-Betriebsgesellschaft - KABEG,,Krassniggstrasse 15,Klagenfurt am Wörthersee,9020,,AT,,N,,6,,Health,N,N,N,U,,N,,,N,15100000,,7,15100000,Y,,56,453257.0,453259,453259,N,OPE,,0,M,50.00,Qualität,50.00,N,56,10752137,7,,N,N,Bäuerliche Vermarktung Kärntner Fleisch reg.Gen.mbH.,,Zollfeldstraße 100,St. Veit/Glan,9300,AT,Y,,LOS: Rindfleisch - dicke Schulter,5,3,,,5,,10626,10626,N,07-AUG-19
2019245697,ted.europa.eu/udl?uri=TED:NOTICE:245697-2019:TEXT:EN:HTML,2019,6,22-MAY-19,R209.S3,0,0,N,Wien Energie GmbH,9110016362625,Thomas-Klestil-Platz 14,Wien,1030,,AT,,N,,4,,Production; transport and distribution of gas and heat,N,N,N,S,,Y,K,Y,N,31625200,,,,N,,1,822710.92,822710.92,822710.92,N,NIC,,0,,,,,N,1,10514907,,,Y,N,BASIC-Sicherheitstechnik Service &amp; Vertriebs GmbH,,,Wiener Neudorf,,AT,N,4200149419,,1,,,,,,,,N,21-MAY-19
2019311586,ted.europa.eu/udl?uri=TED:NOTICE:311586-2019:TEXT:EN:HTML,2019,6,02-JUL-19,R209.S3,0,0,N,Niederösterreichische Verkehrsorganisationsges. m. b. H. (NÖVOG),9110015215427,Werkstättenstraße 13,St. Pölten,3100,,AT,,N,,4,,Railway services,N,N,N,S,,N,K,Y,N,71315400,,,,N,,1,78100.0,78100,78100,N,NIC,,0,M,40,Erfahrung der angebotenen Schlüsselpersonen---Fragenbeantwortung/Performance Hearing---Kundendienst und technische Hilfe---Reaktionszeit und Ausführungsfrist---Vorgehenskonzept,10---10---15---10---15,N,1,10600503,,,N,Y,BCT Bahn Consult TEN Bewertungsges. m. b. H.---FCP Fritsch; Chiari &amp; Partner ZT GmbH,FN 240640h---FN 134301b,Untere Viaduktgasse 2---Marxergasse 1B,Wien---Wien,,AT---AT,Y---Y,,,3,,,,,78100,78100,78100,N,28-JUN-19
2019446984,ted.europa.eu/udl?uri=TED:NOTICE:446984-2019:TEXT:EN:HTML,2019,3,19-SEP-19,R209.S3,0,0,N,Stadt Wien - Wiener Wohnen,0,Rosa-Fischer-Gasse 2,Wien,1030,,AT,,N,,3,,Housing and community amenities,N,N,N,W,,N,,,N,45330000,,30,45330000,Y,,36,89190391.8,83333041.59,83333041.59,N,OPE,,0,M,95 %,Verlängerung der Gewährleistungsfrist,5 %,N,36,10802368,30,,N,N,Appel GmbH,9110016272344,Murlingengasse 54,Wien,1120,AT,Y,30,Gas-; Wasser- u. Heizungsinstallationsarbeiten 14.; 15. Bez. teilw.,25,,,,,,2469931.58,2469931.58,N,26-AUG-19
2019616375,ted.europa.eu/udl?uri=TED:NOTICE:616375-2019:TEXT:EN:HTML,2019,6,21-DEC-19,R209.S3,0,0,N,Magistrat der Stadt Wien – Magistratsabteilung 31,0,Grabnergasse 4-6,Wien,1060,,AT,,N,,4,,Water,N,N,N,W,,N,,,N,45000000,,,,N,,1,697966.67,697966.67,697966.67,N,OPE,,0,M,,Preis---Referenz „Schlüsselpersonal“,95---5,Y,1,11073515,,,Y,N,Kraft &amp; Wärme Rohr- u. Anlagentechnik GmbH,,7. Haidequerstraße 1,Wien,1110,AT,Y,,,3,,,,,,,,N,16-DEC-19
201949974,ted.europa.eu/udl?uri=TED:NOTICE:49974-2019:TEXT:EN:HTML,2019,3,30-JAN-19,R209.S3,0,0,N,Die Republik Österreich (Bund); die Bundesbeschaffung GmbH als zentrale Beschaffungsstelle; sowie alle weiteren Auftraggeber gemäß beiliegender Drittkundenliste; im Vergabeverfahren sowie in einem allfälligen Rechtsschutzverfahren; alle vertreten durch die Bundesbeschaffung GmbH,AT,Lassallestraße 9b,Wien,1020,,AT,,N,,8,,Other,N,N,N,U,,Y,,Y,N,34144000,,16,34144000,Y,,16,40850000.0,40850000,40850000,N,OPE,,0,M,70,Qualität,30,N,16,10252395,16,,N,N,Jelinek Maschinen e.U.,,Gewerbepark 1,Rosenau/Sonntagberg,3332,AT,Y,16,Raupenmähgerät – ferngesteuert,2,1,,,,,2000000,2000000,N,26-NOV-18
2019432395,ted.europa.eu/udl?uri=TED:NOTICE:432395-2019:TEXT:EN:HTML,2019,18,09-SEP-19,R208.S4,0,0,,Bundesministerium für Landesverteidigung/Kaufmännische Abteilung/Referat 1,,Roßauer Lände 1,Wien,1090,,AT,,,,1,,Defence,N,,,U,,N,,,,35330000,,,,,,,3049500.0,3049500,3049500,,NIP,,0,M,,die Kriterien gemäß Angebotseinholung,95,N,1,10783180,,,N,,Rheinmetall Waffe Munition ARGES GmbH,,Kaufing 31,Schwanenstadt,4690,AT,,,,,,,,,,3049500,3049500,,12-JUL-19
2019468552,ted.europa.eu/udl?uri=TED:NOTICE:468552-2019:TEXT:EN:HTML,2019,3,04-OCT-19,R209.S3,0,0,N,Gemeindeverband für Abfallwirtschaft und Umweltschutz,9110010021405,Marktstraße 51,Dornbirn,6850,,AT,,N,,3,,Environment,Y,N,Y,U,,Y,,Y,N,30200000,,3,30200000,Y,,5,2000000.0,1907208.64,1907208.64,N,OPE,,0,M,45,Ergonomie und Bedienerfreundlichkeit---Funktionalität USB-C Anschluss---Gewicht---Kundenzufriedenheit---Service- und Wartungskosten---Tatsächliche Lieferzeit---Technischer Wert---Umweltgerechtheit der Leistung,9---3---5---5---5---4---14---10,N,5,10829678,3,,N,N,Cancom a+d IT Solutions GmbH,9110015538885,Alfred‐Feierfeil‐Straße 5,Perchtoldsdorf,2380,AT,N,3,Los 2b – Ultrabooks im Gesamten,2,,,,2,,140898.8,140898.8,N,06-MAY-19
2019100998,ted.europa.eu/udl?uri=TED:NOTICE:100998-2019:TEXT:EN:HTML,2019,3,27-FEB-19,R209.S3,0,0,N,Magistrat der Stadt Wien – Magistratsabteilung 48,0,Einsiedlergasse 2,Wien,1050,,AT,,N,,3,,Environment,N,N,N,S,,N,,,N,90513200,,,,Y,,1,4680000.0,4680000,4680000,N,OPE,,0,M,,Verwertungs-/Entsorgungspreis je Tonne + Transportkosten (entfernungsabhängig),100,N,1,10325070,,,N,N,Altlastensanierung und Abraumdeponie Langes Feld Gesellschaft m.b.H.,,Wagramer Straße 315-317,Wien,1210,AT,Y,VEAI-12234/2018,Baurestmassenübernahme,2,1,,,2,,4680000,4680000,N,25-FEB-19
2019457829,ted.europa.eu/udl?uri=TED:NOTICE:457829-2019:TEXT:EN:HTML,2019,3,26-SEP-19,R209.S3,0,0,N,Bundesimmobiliengesellschaft m. b. H. vertreten durch Unternehmensbereich Universitäten,0,Trabrennstraße 2 c,Wien,1020,,AT,,N,,8,,Other,N,N,N,S,,N,,,N,71520000,,,,N,,1,379988.09,379988.09,379988.09,N,NIC,,0,M,40 %,Fachgespräche/ Abwicklungskonzept---Schlüsselpersonen,45 %---15 %,N,1,10817397,,,N,N,TDC ZT - GmbH.,9110016006321,Grazerplatz 5,Fürstenfeld,8280,AT,Y,4600234265,Örtliche Bauaufsicht,5,5,,,5,379988.09,379988.09,379988.09,N,16-APR-19
201911453,ted.europa.eu/udl?uri=TED:NOTICE:11453-2019:TEXT:EN:HTML,2019,3,09-JAN-19,R209.S3,0,0,N,FA f. Gesundheit und Pflegemanagement; Referat Med. Services (Sanitätsdirektion),0,Friedrichgasse 9,Graz,8010,,AT,,N,,R,,Health,N,N,N,U,,Y,,Y,N,33651600,,13,33651600,N,,19,703877.9,703877.9,703877.9,N,OPE,,0,L,,,,N,1,,,,N,,,,,,,,,,,,,,,,,,,,
2019351988,ted.europa.eu/udl?uri=TED:NOTICE:351988-2019:TEXT:EN:HTML,2019,3,24-JUL-19,R209.S3,0,0,N,Freiwillige Feuerwehr Palt,,Austraße 235,Furth,3511,,AT,,N,,6,,Other,N,N,N,U,,N,,,N,34144212,,,,N,,1,381428.4,381428.4,381428.4,N,OPE,,0,M,,Fertigungsqualität---Funktionalität---Kundendienst Ersatzteilversorgung---Preis,25---25---10---40,N,1,10661909,,,N,N,Fa. Rosenbauer Paschingerstr 90,,,Leonding,4060,AT,N,,,1,,,,,,381428.4,381428.4,N,28-JUN-19
2019359338,ted.europa.eu/udl?uri=TED:NOTICE:359338-2019:TEXT:EN:HTML,2019,3,26-JUL-19,R209.S3,0,0,N,Marktgemeinde Kirchberg am Wagram,,Marktplatz 6,Kirchberg am Wagram,3470,,AT,,N,,3,,General public\services,N,N,N,U,,N,,,N,35000000,,,,N,,1,145891.0,145891,145891,N,OPE,,0,M,35,Fertigungsqualität---Funktionalität---Kundendienst/Ersatzteilversand,25---25---15,N,1,10671910,,,N,N,Rosenbauer Österreich GmbH,,Haidfeldstraße 37,Leonding,4060,AT,N,Y1X0111-1,Hilfsleistungsfahrzeug HLF1-W CL,2,,,,,,145891,145891,N,07-SEP-18
20192655,ted.europa.eu/udl?uri=TED:NOTICE:2655-2019:TEXT:EN:HTML,2019,3,03-JAN-19,R209.S3,0,0,N,Steiermärkische Krankenanstaltengesellschaft m. b. H.,,Stiftingtalstraße 4-6,Graz,8010,,AT,,N,,6,,Health,N,N,N,W,,N,,,N,45442100,,,,N,,1,237385.0,237385,237385,N,OPE,,0,L,,,,N,1,10174546,,,N,N,Happy Maler GmbH,,Gürtelstraße 34-36,Linz,4020,AT,Y,,,5,5,,,5,,237385,237385,N,24-NOV-18
2019261960,ted.europa.eu/udl?uri=TED:NOTICE:261960-2019:TEXT:EN:HTML,2019,6,03-JUN-19,R209.S3,0,0,N,Austrian Power Grid AG,UID ATU46061602,Wagramer Strasse 19; IZD-Tower,Wien,1220,,AT,,N,,4,,Electricity,N,N,N,W,,N,,,N,31214300,,,,N,,1,,,,N,NIC,,0,,,,,N,1,10534660,,,Y,,Pöyry Austria GmbH,,Kranichberggasse 4,Wien,1120,AT,Y,4500305578,,,,,,,,,,N,03-JUN-19
2019568707,ted.europa.eu/udl?uri=TED:NOTICE:568707-2019:TEXT:EN:HTML,2019,3,27-NOV-19,R209.S3,0,0,Y,Versicherungsanstalt für Eisenbahnen und Bergbau (VAEB)---Versicherungsanstalt öffentlich Bediensteter (BVA),,Linke Wienzeile 48-52---Josefstädter Straße 80,Wien---Wien,1060---1080,,AT,,N,,8,,Health,Y,Y,N,U,,Y,,Y,N,39294100,,11,39294100,N,,12,1.0,1,1,N,OPE,Y,0,L,,,,N,12,10996936,11,,N,N,keine Angabe aus Gründen des Wettbewerbs,,,Österreich,,AT,N,,Gesundheitsartikel,5,,,,,,1,1,N,12-NOV-19
