ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2019481051,ted.europa.eu/udl?uri=TED:NOTICE:481051-2019:TEXT:EN:HTML,2019,3,10-OCT-19,R209.S3,0,0,N,Azienda ospedaliero universitaria Cagliari,,Via Ospedale 54,Cagliari,09124,,IT,,N,,8,,Health,N,N,N,U,,N,,,N,33184100,,42,33184100,N,,69,1552459.57,1552609.99,1552609.99,N,OPE,,0,M,30,criteri precisati nel capitolato tecnico,70,N,69,10846189,42,,N,N,MEDTRONIC ITALIA SPA,,,MILANO,,IT,N,42,Reti in poliestere monofilamento a due superfici; con lato viscerale antiaderenziale in collagene e glicerolo,1,,,,,6840,4619.04,4619.04,N,10-SEP-19
2019428419,ted.europa.eu/udl?uri=TED:NOTICE:428419-2019:TEXT:EN:HTML,2019,3,09-SEP-19,R209.S3,0,0,N,Azienda Ospedaliera Universitaria Federico II,,Via Pansini 5,Napoli,80131,,IT,,N,,8,,Health,N,N,N,U,,N,,,N,33170000,,23,33170000,N,,26,5165969.25,5165969.25,5165969.25,N,OPE,,0,M,30,QUALITA&apos;,70,N,26,10777726,23,,N,N,MEDIFOR S.r.l.,,Via Gianturco; 92,MEDIFOR S.r.l.,80146,IT,N,23,LOTTO 23 - CIG: 7356829757,5,,,,,198000,189000,189000,N,18-APR-19
2019133783,ted.europa.eu/udl?uri=TED:NOTICE:133783-2019:TEXT:EN:HTML,2019,3,19-MAR-19,R209.S3,0,0,N,Umbria Salute S.c. a r.l. — CRAS,,Via E. dal Pozzo s.n.c.,Perugia,06126,,IT,,N,,8,,Health,Y,N,Y,U,,N,,,Y,33600000,,4,33600000,Y,,4,8758416.36,8758416.36,8758416.36,N,RES,,0,L,,,,N,4,10365492,4,,N,N,Amgen S.r.l.,,,Milano,,IT,N,,Adalimumab siringa 0;8 ml (50 mg/ml) siringa,3,,,,,,2878668,2878668,N,22-JAN-19
2019197486,ted.europa.eu/udl?uri=TED:NOTICE:197486-2019:TEXT:EN:HTML,2019,3,24-APR-19,R209.S3,0,0,N,Tecnocasic S.p.A.,,Dorsale Consortile km 10;500 — Zona Industriale Macchiareddu,Capoterra,09012,,IT,,N,,8,,Environment,N,N,N,S,,N,,,N,66510000,,3,66510000,N,,3,1072000.0,160647.5,160647.5,N,OPE,,0,L,,,,N,3,10448821,3,PROCUREMENT_UNSUCCESSFUL,N,,,,,,,,,3,Polizza «All Risk» contro i danni materiali agli impianti e strutture gestiti dalla Tecnocasic S.p.A.,,,,,,,,0,,
2019546681,ted.europa.eu/udl?uri=TED:NOTICE:546681-2019:TEXT:EN:HTML,2019,3,14-NOV-19,R209.S3,0,0,N,InnovaPuglia S.p.A.,,Str. prov. Casamassima km 3,Valenzano — Bari,70010,,IT,,N,,6,,Other,Y,N,Y,U,,N,,,N,33182200,,1,33182200,Y,,39,67815824.0,67815824,67815824,N,OPE,,0,M,40,qualità complessiva della proposta,60,N,39,10958791,1,,N,N,BOSTON SCIENTIFIC SPA,,,Milano,,IT,N,,PACEMAKER MONOCAMERALE SSI-R (CIG 68701188B7),4,,,,4,370800,366680,366680,N,03-OCT-19
2019533032,ted.europa.eu/udl?uri=TED:NOTICE:533032-2019:TEXT:EN:HTML,2019,3,06-NOV-19,R209.S3,0,0,N,Regione Toscana — Soggetto aggregatore,,Via di Novoli 26,Firenze,50127,,IT,,N,,3,,General public\services,Y,N,Y,S,,Y,,,N,66510000,,2,66510000,Y,,11,5582205.78,5582205.78,5582205.78,N,OPE,,0,L,,,,N,11,10939017,2,,N,N,XL Insurance Company SE,,,Milano,,IT,N,,Servizio assicurativo all risks — Fine art — CIG 76547378CC,3,,,,,,29746.17,29746.17,N,02-OCT-19
2019280366,ted.europa.eu/udl?uri=TED:NOTICE:280366-2019:TEXT:EN:HTML,2019,3,12-JUN-19,R209.S3,0,0,N,Azienda USL di Bologna,,Via Castiglione 29,Bologna,40124,,IT,,N,,6,,Health,N,N,N,S,,Y,,,N,50110000,,6,50110000,Y,,1,573000.0,294030.5,294030.5,N,OPE,,0,L,,,,N,1,,,,N,,,,,,,,,,,,,,,,,,,,
2019605817,ted.europa.eu/udl?uri=TED:NOTICE:605817-2019:TEXT:EN:HTML,2019,3,17-DEC-19,R209.S3,0,0,N,Azienda sanitaria locale Napoli 2 Nord,,Via Lupoli n. 27,Frattamaggiore (NA),80027,,IT,,N,,3,,Health,N,N,N,U,,N,,,N,33162200,,30,33162200,N,,54,800567.4,800567.4,800567.4,N,OPE,,0,L,,,,N,54,11057983,30,,N,N,MEOINOVA Srl,,,NAPOLI,,IT,N,30,C.I.G. n. 30 - 7612504507,1,,,,,933109.5,15000,15000,N,23-JUL-19
2019420884,ted.europa.eu/udl?uri=TED:NOTICE:420884-2019:TEXT:EN:HTML,2019,6,03-SEP-19,R209.S3,0,0,N,Acquedotto Pugliese S.p.A.,,Via Cognetti 36,Bari,70121,,IT,,N,,4,,Water,N,N,N,U,,N,,,N,42996900,,3,42996900,Y,,4,26914257.42,17751382.86,17751382.86,N,OPE,,0,,,,,N,4,10766717,3,,Y,,Pieralisi S.p.A.,,,Jesi,,IT,N,3,Fornitura di centrifughe di taglia grande. Installazione in impianto,,,,,,,2475751.76,2475751.76,Y,09-AUG-19
2019113665,ted.europa.eu/udl?uri=TED:NOTICE:113665-2019:TEXT:EN:HTML,2019,3,07-MAR-19,R208.S4,0,0,,Azienda ospedaliera «Ospedali Riuniti Villa Sofia-Cervello»,,Via Strasburgo 233,Palermo,90146,,IT,,,,3,,Health,N,,,U,,N,,,,33793000,,,38437000,N,,382,667810.72,916461.27,916461.27,N,OPE,,0,L,100,,,N,382,10340418,254,,N,,Laboindustria spa,,,Arzergrande (PD),35020,IT,,1,Capsule di petri CIG 7310065877,1,,,,,25080,1020,1020,N,26-NOV-18
2019353509,ted.europa.eu/udl?uri=TED:NOTICE:353509-2019:TEXT:EN:HTML,2019,6,22-JUL-19,R209.S3,0,0,N,IREN S.p.A. (in nome e per conto di Iren Energia S.p.A.),T3015,Via Nubi di Magellano 30,Reggio Emilia,42123,,IT,,N,,4,,Other,N,N,N,S,,Y,,Y,N,50720000,,1,50720000,Y,,9,7721730.0,7721730,7721730,N,OPE,,0,L,,,,N,9,10664161,1,,N,Y,RTI M.I.T. S.r.l. (capogruppo)---Samsic Italia S.p.A.,,,Nichelino---Rivoli,,IT---IT,N---N,1,Servizio di conduzione e manutenzione sottostazioni di scambio termico — CIG 78155782FF,6,,,,,1000000,1000000,1000000,N,11-JUL-19
2019106067,ted.europa.eu/udl?uri=TED:NOTICE:106067-2019:TEXT:EN:HTML,2019,3,04-MAR-19,R209.S3,0,0,N,Provincia di Monza e della Brianza,,Via Grigna 13,Monza,20900,,IT,,N,,3,,General public\services,N,N,N,S,,N,,,N,66510000,,27,66510000,Y,,1,525871.65,60450,60450,N,OPE,,0,M,30,tecnica,70,N,1,,,,N,,,,,,,,,,,,,,,,,,,,
201945557,ted.europa.eu/udl?uri=TED:NOTICE:45557-2019:TEXT:EN:HTML,2019,3,28-JAN-19,R209.S3,0,0,N,A.li.sa. Azienda Ligure Sanitaria — Sede legale Piazza della Vittoria 15 — I-16121 Genova,,Via G. D&apos;Annunzio 64 — 6° piano,Genova,16121,,IT,,N,,R,,Health,Y,N,Y,U,,N,,,N,33692300,,75,33692300,N,,109,58029696.63,58417619.57,58417619.57,N,OPE,,0,L,,,,N,109,10244877,75,,N,N,Fresenius kabi Italia s.r.l.,,Via Camagre,Isola della Scala,37063,IT,N,6952086,Dieta per pazienti diabetici; normo-calorica e normoproteica; liquida somministrabile per sonda. cig.7338591CDC,2,,,,,116000,55200,55200,N,28-JAN-19
2019498373,ted.europa.eu/udl?uri=TED:NOTICE:498373-2019:TEXT:EN:HTML,2019,3,18-OCT-19,R209.S3,0,0,N,ANAS S.p.A. – Direzione generale,,Via Monzambano 10,Roma,00185,,IT,,N,,6,,Other,N,N,N,W,,Y,K,,N,45233141,,5,45233141,N,,6,20000000.0,20000000,20000000,N,RES,,0,M,30,Componente qualitativa,70,N,6,10872788,5,,N,Y,A.T.I. Celi calcestruzzi S.p.A.---Appalti engineering S.r.l.---Palentina S.r.l.,,Viale Della Resistenza 129,Falerone---Falerone---Falerone,63837,IT---IT---IT,N---N---N,5,Lotto 5 — Regione Abruzzo — codice CIG: 673536897F.,5,,,,,10000000,10000000,10000000,Y,06-JUL-17
2019216788,ted.europa.eu/udl?uri=TED:NOTICE:216788-2019:TEXT:EN:HTML,2019,3,07-MAY-19,R209.S3,0,0,N,Centrale Unica di Committenza Castellaneta — Laterza,,,Castellaneta,,,IT,,N,,8,,Other,N,N,N,S,,N,,,N,90500000,,,,Y,,1,,,,N,OPE,,0,M,,Offerta economica---Offerta tecnica,30---70,N,1,10477897,,PROCUREMENT_UNSUCCESSFUL,N,,,,,,,,,,Affidamento del servizio di raccolta e gestione dei rifiuti solidi urbani e altri servizi attinenti nel Comune di Castellaneta per mesi 18,,,,,,,,0,,
20191729,ted.europa.eu/udl?uri=TED:NOTICE:1729-2019:TEXT:EN:HTML,2019,3,31-DEC-18,R209.S3,0,0,N,Azienda Sanitaria Provinciale di Messina,,Via La Farina 263/n,Messina,90123,,IT,,N,,3,,Health,N,N,N,U,,N,,,N,33140000,,64,33140000,N,,139,4125739.56,2836895.35,2836895.35,N,OPE,,0,L,,,,N,139,10172545,64,,N,N,EYES FUTURE SRL,,VIA NAZIONALE; 18,GIOIA TAURO (RC),89013,IT,N,,Sostanza viscoelastica sterile per iniezione intraoculare composta da ialuronato di sodio all?1;3 % circa e HPMC,23,,,,,,14760,14760,N,13-APR-18
201919680,ted.europa.eu/udl?uri=TED:NOTICE:19680-2019:TEXT:EN:HTML,2019,3,11-JAN-19,R209.S3,0,0,Y,Centrale Unica di Committenza Comuni di Vimodrone; Cassina de&apos; Pecchi e Rodano---Comune di Vimodrone,,Via C. Battisti 56---Via C. Battisti 56,Vimodrone---Vimodrone,20090---20090,,IT,,N,,3,,General public\services,Y,Y,Y,S,,N,,,N,66510000,,10,66510000,Y,,15,498000.0,362266.91,362266.91,N,OPE,,0,M,30,Per le singole voci si rimanda al disciplinare di gara,70,N,15,10203676,10,,N,N,Groupama Assicurazioni S.p.A.,,,Roma,,IT,N,10,Infortuni cumulativa Vimodrone,3,,,,,7500,4614,4614,N,12-DEC-18
2019312889,ted.europa.eu/udl?uri=TED:NOTICE:312889-2019:TEXT:EN:HTML,2019,3,02-JUL-19,R209.S3,0,0,N,ATS Sardegna,92005870909,Via Enrico Costa 57,Sassari,09100,,IT,,N,,6,,Health,N,N,N,U,,N,A,,N,33141100,,1H,33141114,Y,,13,2329384.0,637995,637995,N,OPE,,0,L,,,,N,192,10602329,1H,,N,N,BENEFIS,,,GENOVA,,IT,Y,,TAMPONE ROTONDO MORBIDO STERILE SENZA FILO RADIOPACO/BARRETTA,4,,,,,6044,2489,2489,N,10-MAY-19
2019170189,ted.europa.eu/udl?uri=TED:NOTICE:170189-2019:TEXT:EN:HTML,2019,3,08-APR-19,R209.S3,0,0,N,Agenzia Provinciale per gli Appalti e i Contratti — Servizio Procedure di Gara in ambito sanitario di A.P.S.S.,,Via Dogana 8,Trento,38122,,IT,,N,,6,,Health,N,N,N,U,,N,,,N,33190000,,20,33190000,N,,26,6940284.0,1950218.68,1950218.68,N,OPE,,0,M,40,Caratteristiche qualitative e tecniche,60,N,26,10410654,20,,N,N,WALDNER TECNOLOGIE MEDICALI SRL,,Via Sabotino n. 2/C,Verona (VR),37124,IT,Y,,Umidificatori per tracheostomia,7,,,,,205920,67080,67080,N,18-MAR-19
2019186133,ted.europa.eu/udl?uri=TED:NOTICE:186133-2019:TEXT:EN:HTML,2019,3,17-APR-19,R209.S3,0,0,N,Qualità &amp; Servizi S.p.A.,,Via del Colle 78,Calenzano (Firenze),50041,,IT,,N,,8,,Other,N,N,N,U,,N,,,N,03000000,,23,03000000,N,,26,669000.0,334377,334377,N,OPE,,0,M,0,70,0,N,26,10431639,23,,N,N,Cecioni,,,Firenze,,IT,N,23,Gara 3,5,,,,,954,901,901,N,20-FEB-19
2019126556,ted.europa.eu/udl?uri=TED:NOTICE:126556-2019:TEXT:EN:HTML,2019,3,14-MAR-19,R209.S3,0,0,N,ASST di Monza,,Via Pergolesi 33,Monza,20900,,IT,,N,,3,,Health,N,N,N,U,,Y,K,Y,N,09310000,,,,Y,,1,327868.86,213442.63,213442.63,N,OPE,,0,L,,,,N,1,10356128,,,N,N,Mirsa snc di Saini Marco e Montrasio Andrea,,,Biassono — Provincia di Monza e Brianza,,IT,Y,,Accordo Quadro per l'affidamento della fornitura di materiale idraulico per la manutenzione ordinaria degli immobili ed impianti dei PP.OO. di Monza e Desio e Strutture Territoriali dell'ASST di Monza,3,3,0,0,3,327868.86,213442.63,213442.63,N,18-MAY-18
2019458361,ted.europa.eu/udl?uri=TED:NOTICE:458361-2019:TEXT:EN:HTML,2019,6,25-SEP-19,R209.S3,0,0,N,Enel Italia S.r.l.,,,Roma,,,IT,,N,,4,,Electricity,N,N,N,S,,N,A,,N,72230000,,1,72230000,Y,,2,,,,N,AWP,,1,,,,,N,4,10818063,1,,Y,,,,,,,,,9000011766,,,,,,,,,,N,30-JUL-19
2019357049,ted.europa.eu/udl?uri=TED:NOTICE:357049-2019:TEXT:EN:HTML,2019,3,26-JUL-19,R209.S3,0,0,N,Fondazione PTV policlinico Tor Vergata,,Viale Oxford 81,Roma,00133,,IT,,N,,8,,Health,N,N,N,U,,N,,,N,33190000,,9,33190000,N,,28,1149034.0,1149034,1149034,N,OPE,,0,M,30,Offerta Tecnica,70,N,28,10670072,9,,N,N,Sunmedical S.r.l.,,,Segrate,,IT,Y,9,,1,,,,,21600,21600,21600,N,19-JUL-19
2019108146,ted.europa.eu/udl?uri=TED:NOTICE:108146-2019:TEXT:EN:HTML,2019,3,04-MAR-19,R209.S3,0,0,N,Provincia di Monza e della Brianza,,Via Grigna 13,Monza,20900,,IT,,N,,3,,General public\services,N,N,N,S,,N,,,N,66510000,,3,66510000,Y,,1,525871.65,13632,13632,N,OPE,,0,M,30,tecnica,70,N,1,,,,N,,,,,,,,,,,,,,,,,,,,
2019312889,ted.europa.eu/udl?uri=TED:NOTICE:312889-2019:TEXT:EN:HTML,2019,3,02-JUL-19,R209.S3,0,0,N,ATS Sardegna,92005870909,Via Enrico Costa 57,Sassari,09100,,IT,,N,,6,,Health,N,N,N,U,,N,A,,N,33141100,,11I,33141100,Y,,13,2329384.0,637995,637995,N,OPE,,0,L,,,,N,192,10602353,11I,,N,N,BENEFIS,,,GENOVA,,IT,Y,,BENDA DI GARZA NON ORLATA IN COTONE NON STERILE,5,,,,,661,310,310,N,10-MAY-19
2019105371,ted.europa.eu/udl?uri=TED:NOTICE:105371-2019:TEXT:EN:HTML,2019,3,04-MAR-19,R209.S3,0,0,N,ASL Roma1,,Borgo Santo Spirito 3,Roma,00193,,IT,,N,,3,,Health,N,N,N,U,,N,,,N,33190000,,,,Y,,1,437130.0,437130,437130,N,OPE,,0,M,30,70,100,N,1,10330605,1,,N,N,B. Braun Milano S.p.A.,,Via Vincenzo Da Seregno 14,Milano,20161,IT,N,1,Fornitura di un sistema automatizzato per il riempimento di sacche per NPT e relativo materiale di consumo,2,,,,,457800,437130,437130,N,05-FEB-19
2019560225,ted.europa.eu/udl?uri=TED:NOTICE:560225-2019:TEXT:EN:HTML,2019,3,21-NOV-19,R209.S3,0,0,N,Consorzio di sviluppo economico locale di Tolmezzo – Carnia Industrial Park,,Via Cesare Battisti 5,Tolmezzo,33028,,IT,,N,,8,,Economical anf Financial Affairs,N,N,N,S,,N,,,N,66510000,,5,66516400,N,,7,639954.79,438277.33,438277.33,N,OPE,,0,L,,,,N,7,10983177,5,,N,N,AIG Europe Sa Rappresentanza Generale per l&apos;italia,,,Milano,,IT,N,5,8002668A8A,8,,,,,639954.79,18269.38,18269.38,N,03-OCT-19
2019377706,ted.europa.eu/udl?uri=TED:NOTICE:377706-2019:TEXT:EN:HTML,2019,3,05-AUG-19,R209.S3,0,0,N,Unione di Comuni Retenus,,VIA Roma n. 27,Saccolongo,35030,,IT,,N,,3,,General public\services,N,N,N,S,,N,,,N,60130000,,,,N,,1,208365.0,208156.63,208156.63,N,OPE,,0,M,30,70,70,N,1,10703007,,,N,N,Cavinato Livio Teobaldo,,Via Monte Grande n. 2/C,Rovolon,35030,IT,N,,Servizio di trasporto scolastico nel Comune di Cervarese Santa Croce AA.SS. 2019/20-2020/21-2021/22,1,,,,,208365,208156.63,208156.63,N,05-AUG-19
2019321583,ted.europa.eu/udl?uri=TED:NOTICE:321583-2019:TEXT:EN:HTML,2019,3,05-JUL-19,R209.S3,0,0,N,Herambiente S.p.A.,,Viale Carlo Berti Pichat 2/4,Bologna,40127,,IT,,N,,8,,Other,N,N,N,U,,N,,,N,43250000,,1,43250000,N,,3,540000.0,536350,536350,N,RES,,0,M,30,Valore tecnico,70,Y,3,10615136,1,,N,N,Cesaro MAC. Import S.r.l.,,,Eraclea,,IT,Y,1,CIG 7589725733 — Fornitura di n. 1 (uno) caricatore meccanico semovente destinato all’impianto di Coriano (RN); via Raibano 32; compresa la consegna nel sito della Committente.,1,,,,,175000,174125,174125,N,21-DEC-18
201934716,ted.europa.eu/udl?uri=TED:NOTICE:34716-2019:TEXT:EN:HTML,2019,6,21-JAN-19,R209.S3,0,0,N,COGEME S.p.A. — Acquisti e Appalti,,Via XXV Aprile 18,Rovato,25038,,IT,,N,,4,,Other,N,N,N,S,,N,,,N,66500000,,4,66513100,N,,1,3185000.0,1132386.39,1132386.39,N,OPE,,0,,,,,N,7,10227835,4,PROCUREMENT_UNSUCCESSFUL,Y,,,,,,,,,,Copertura assicurativa delle spese legali,,,,,,,,0,,
201989993,ted.europa.eu/udl?uri=TED:NOTICE:89993-2019:TEXT:EN:HTML,2019,3,22-FEB-19,R209.S3,0,0,N,A.S.S.T. di Cremona,01629400191,Viale Concordia 1,Cremona,26100,,IT,,N,,8,,Health,N,N,N,U,,N,A,,N,33190000,,50,33190000,N,,59,538077.7,538077.7,538077.7,N,OPE,,0,L,,,,N,60,10309886,50,,N,N,PHYSIO-CONTROL ITALY SALES srl,,,CINISELLO BALSAMO,,IT,Y,,BATTERIA PER DEFIBRILLATORE MEDTRONIC PHYSIO-CONTROL LIFEPAK 1000,1,,,,,,5320,5320,N,14-FEB-19
2019269635,ted.europa.eu/udl?uri=TED:NOTICE:269635-2019:TEXT:EN:HTML,2019,3,06-JUN-19,R209.S3,0,0,N,Azienda Sanitaria Provinciale di Ragusa,,Via G. Di Vittorio 51 - 5° Piano,Ragusa,97100,,IT,,N,,8,,Health,N,N,N,S,,N,,,N,85140000,,3,85140000,N,,3,,,,N,OPE,,0,L,,,,N,3,10545317,3,PROCUREMENT_UNSUCCESSFUL,N,,,,,,,,,3,N. 2 sistemi per il monitoraggio glicemico Eversense,,,,,,,,0,,
2019234366,ted.europa.eu/udl?uri=TED:NOTICE:234366-2019:TEXT:EN:HTML,2019,3,17-MAY-19,R209.S3,0,0,N,Istituto Poligrafico e Zecca dello Stato S.p.A.,,Via Salaria 691,Roma,00138,,IT,,N,,6,,General public\services,N,N,N,U,,N,,,N,22990000,,1,22990000,Y,,2,798000.0,492000,492000,N,OPE,,0,L,,,,N,2,10500214,1,,N,N,Fedrigoni S.p.A.,,Viale Piave,Verona,37135,IT,N,7223823,Carta monopatinata bianca,1,0,0,0,1,420000,270000,270000,N,05-APR-19
2019430704,ted.europa.eu/udl?uri=TED:NOTICE:430704-2019:TEXT:EN:HTML,2019,3,09-SEP-19,R209.S3,0,0,N,Università degli Studi di Urbino Carlo Bo,,Via Saffi 2,Urbino,61029,,IT,,N,,6,,Education,N,N,N,U,,Y,KC,Y,N,33696000,,5,33696000,N,,5,,,,N,OPE,,0,L,,,,N,1,,,,N,,,,,,,,,,,,,,,,,,,,
2019229284,ted.europa.eu/udl?uri=TED:NOTICE:229284-2019:TEXT:EN:HTML,2019,3,15-MAY-19,R209.S3,0,0,N,Qualità &amp; Servizi S.p.A.,,Via del Colle 78,Calenzano (Firenze),50041,,IT,,N,,8,,Other,N,N,N,U,,N,,,N,03000000,,56,03000000,Y,,62,1600000.0,636425,636425,N,OPE,,0,M,,30---70,0---0,N,62,10492728,56,,N,N,Cecioni,,,Firenze,,IT,N,56,Gara 2,5,,,,,12000,10250,10250,N,20-FEB-19
2019312988,ted.europa.eu/udl?uri=TED:NOTICE:312988-2019:TEXT:EN:HTML,2019,3,28-JUN-19,R209.S3,0,0,N,ATS Sardegna,92005870909,Via Enrico Costa 57,Sassari,09100,,IT,,N,,6,,Health,N,N,N,U,,N,A,,N,33141100,,23O,33141110,Y,,13,2329384.0,637995,637995,N,OPE,,0,L,,,,N,192,10603173,23O,,N,N,ARTSANITY,,,CASTELFRANCO VENETO,,IT,Y,,SISTEMA DI IMMOBILIZZAZIONE COSTITUITO DA DOCCE E STECCHE DI POSIZIONE ORTOPEDICHETIPO FRACTOMED,2,,,,,5777,4495,4495,N,10-MAY-19
201946799,ted.europa.eu/udl?uri=TED:NOTICE:46799-2019:TEXT:EN:HTML,2019,6,28-JAN-19,R209.S3,0,0,N,Rete Ferroviaria Italiana,,Via dello Scalo Prenestino,Roma,00100,,IT,,N,,4,,Railway services,N,N,N,W,,Y,,,N,45234100,,26 UT REGGIO CALABRIA NORD CIG 750435125A,45234100,Y,,13,786500000.0,239000000,239000000,N,RES,,0,M,15,Caratteristiche aziendali/organizzative---Proposta tecnica,40---45,N,13,10247711,26,,N,Y,Esin S.r.l.---Fadep S.r.l. (mandataria)---G.B.L. Costruzioni Sud S.r.l.---Geovertical S.r.l.,,,Napoli---Napoli---Agropoli---Lauria,,IT---IT---IT---IT,Y---Y---Y---Y,406/2018,Progettazione esecutiva ed esecuzione di lavori per la manutenzione straordinaria delle opere civili della sede ferroviaria e relative pertinenze di Rete Ferroviaria Italiana S.p.A.,5,5,,,5,20000000,20000000,20000000,Y,15-JAN-19
2019408454,ted.europa.eu/udl?uri=TED:NOTICE:408454-2019:TEXT:EN:HTML,2019,3,28-AUG-19,R209.S3,0,0,N,Intercent-ER – Agenzia regionale per lo sviluppo dei mercati telematici,0000246017,Via dei Mille 21,Bologna,40121,,IT,,N,,R,,Other,N,N,N,U,,N,,,N,33184200,,32,33184200,Y,,48,20389117.0,20388937,20388937,N,OPE,,0,M,,Offerta economica---Offerta tecnica,30---70,N,48,10749353,32,,N,Y,COOK ITALIA S.R.L---KASTER - SOCIETA&apos; A RESPONSABILITA&apos; LIMITATA,,,Nova Milanese (MB)---Roma,,IT---IT,N---Y,,Stent autoespandibili a rilascio di farmaco per arterie femorali - Lazio,3,,,,,1634400,1255860,1255860,N,30-APR-19
2019471334,ted.europa.eu/udl?uri=TED:NOTICE:471334-2019:TEXT:EN:HTML,2019,3,03-OCT-19,R209.S3,0,0,N,Consorzio di bonifica Adige Euganeo,,Via Augustea n. 25,Este,35042,,IT,,N,,8,,Other,N,N,N,U,,N,,,N,43262100,,,,N,,1,149000.0,149000,149000,N,OPE,,0,M,25,Escavatore---Servizio post-vendita---Tempi consegna,45---20---10,N,137,10832802,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,,,,,,,,,,0,,
2019108146,ted.europa.eu/udl?uri=TED:NOTICE:108146-2019:TEXT:EN:HTML,2019,3,04-MAR-19,R209.S3,0,0,N,Provincia di Monza e della Brianza,,Via Grigna 13,Monza,20900,,IT,,N,,3,,General public\services,N,N,N,S,,N,,,N,66510000,,21,66510000,Y,,1,525871.65,13632,13632,N,OPE,,0,M,30,tecnica,70,N,1,,,,N,,,,,,,,,,,,,,,,,,,,
2019219999,ted.europa.eu/udl?uri=TED:NOTICE:219999-2019:TEXT:EN:HTML,2019,3,08-MAY-19,R209.S3,0,0,Y,Comando Generale dell’Arma dei Carabinieri – Centro Unico Contrattuale---General Command of the Carabinieri — Single Contractual Center,,Viale Romania 45---Viale Romania No 45,Roma---Roma,00197---00197,,IT,,N,,1,,Defence,N,N,N,S,,N,,,N,50110000,,8,50110000,Y,,27,1565000.0,1075000,1075000,N,RES,Y,0,L,,,,N,27,10481574,8,PROCUREMENT_UNSUCCESSFUL,N,,,,,,,,,,Mechanical repair of vehicles belonging to the CC Provincial Command of Viterbo - C.I.G. 7560787ECC,,,,,,,,0,,
201936504,ted.europa.eu/udl?uri=TED:NOTICE:36504-2019:TEXT:EN:HTML,2019,3,22-JAN-19,R209.S3,0,0,N,Comune di Celano (AQ),,Piazza IV novembre,Celano,67043,,IT,,N,,1,,General public\services,N,N,N,S,,N,,,N,71340000,,,,N,,1,,,,N,OPE,,0,L,,,,N,1,10230776,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,,Affidamento progettazione esecutiva; coordinamento per la sicurezza in fase di progettazione ed esecuzione; direzione lavori; misura e contabilità,,,,,,,,0,,
2019405333,ted.europa.eu/udl?uri=TED:NOTICE:405333-2019:TEXT:EN:HTML,2019,3,27-AUG-19,R209.S3,0,0,N,Comune di Cuneo,,Via Roma 28,Cuneo,12100,,IT,,N,,3,,General public\services,N,N,N,S,,N,,,N,55524000,,,,N,,1,11517622.33,11517622.33,11517622.33,N,OPE,,0,M,,Offerta economica---Offerta tecnica,10---90,N,1,10744960,,,N,Y,Markas S.r.l.---Sodexo Italia S.p.A.,,,Bolzano---Cinisello Balsamo,,IT---IT,N---N,,Gara europea a procedura aperta per l’affidamento del servizio di ristorazione scolastica per il periodo 1.9.2019 - 31.8.2027 CIG 778347893B,2,,,,,12255300,11517622.33,11517622.33,N,07-AUG-19
